RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7570,47194156,Customer_7569,472,Germany,Female,52,3,0.0,2,0,0,86018.05,1
7571,47217080,Customer_7570,632,Spain,Male,45,2,37109.98,1,1,0,16787.33,0
7572,27487945,Customer_7571,427,Germany,Male,55,4,0.0,2,1,0,185015.51,1
7573,57867258,Customer_7572,595,France,Female,49,6,0.0,2,1,1,34129.09,1
7574,95719745,Customer_7573,332,France,Female,47,6,75717.19,2,0,0,96614.6,1
7575,67022720,Customer_7574,545,France,Female,33,9,17040.65,2,1,1,108413.45,0
7576,96230400,Customer_7575,577,Germany,Male,73,0,62644.91,2,0,0,154477.4,1
7577,83073496,Customer_7576,755,Germany,Female,33,3,0.0,1,0,1,24865.84,0
7578,90846765,Customer_7577,506,France,Male,26,3,168246.22,2,1,0,152240.5,0
7579,91000713,Customer_7578,303,France,Female,23,4,208298.0,2,1,0,143272.03,0
7580,79007402,Customer_7579,322,France,Male,21,8,14718.51,1,0,0,68006.27,0
7581,12495014,Customer_7580,597,France,Male,38,1,0.0,1,1,1,160723.8,0
7582,36443340,Customer_7581,747,Germany,Female,64,3,0.0,2,0,1,44547.27,1
7583,80991825,Customer_7582,790,France,Male,26,0,87677.51,1,1,1,193624.76,0
7584,32489966,Customer_7583,745,Germany,Male,18,6,0.0,1,0,0,187381.99,1
7585,70649030,Customer_7584,487,Spain,Male,48,10,59564.46,1,0,1,135525.95,0
7586,84814850,Customer_7585,570,France,Female,50,10,229456.87,3,1,1,74997.97,1
7587,95071030,Customer_7586,789,France,Female,50,0,160712.89,1,1,1,90367.47,0
7588,59945615,Customer_7587,762,Germany,Male,18,1,216758.81,2,1,0,154914.86,0
7589,42232322,Customer_7588,550,Spain,Female,29,6,136333.24,1,1,1,49470.46,0
7590,92967375,Customer_7589,565,France,Male,37,2,205127.03,1,1,0,69237.66,0
7591,92302329,Customer_7590,338,France,Female,60,2,88072.2,1,0,1,93951.08,1
7592,46534871,Customer_7591,393,Germany,Male,55,7,61869.46,1,1,1,158720.04,1
7593,20000802,Customer_7592,591,Germany,Male,64,3,137651.11,1,0,1,37465.37,1
7594,96512061,Customer_7593,585,Germany,Female,49,6,235593.7,1,1,1,31999.15,1
7595,46109606,Customer_7594,616,Spain,Female,40,0,208927.67,2,1,1,181673.7,0
7596,54268187,Customer_7595,472,Germany,Male,49,10,0.0,1,1,0,193570.03,1
7597,48040052,Customer_7596,425,France,Male,39,0,238725.63,1,1,0,111769.42,0
7598,15101741,Customer_7597,549,Spain,Female,26,0,131722.79,1,1,1,145114.73,0
7599,15343313,Customer_7598,784,France,Male,50,4,105814.7,2,0,1,46776.37,0
7600,23079340,Customer_7599,834,Spain,Male,34,9,72754.63,1,1,1,174610.52,0
7601,43657443,Customer_7600,328,Germany,Male,33,7,157153.75,2,0,0,174787.6,1
7602,61762495,Customer_7601,495,Germany,Male,58,5,145134.58,2,1,0,39152.1,1
7603,37588412,Customer_7602,587,Spain,Male,21,3,206428.59,1,1,1,150786.04,0
7604,85737339,Customer_7603,418,Spain,Male,19,2,0.0,1,0,1,49558.19,0
7605,68510382,Customer_7604,494,Germany,Male,38,7,0.0,2,1,1,95558.13,1
7606,58635635,Customer_7605,370,Germany,Male,51,5,47064.62,2,1,0,72842.17,1
7607,45166010,Customer_7606,555,Germany,Female,65,6,0.0,2,1,1,175457.95,1
7608,16074408,Customer_7607,787,France,Male,47,4,134480.63,1,1,0,98348.08,1
7609,21784439,Customer_7608,811,France,Female,32,3,39244.88,1,0,1,166139.33,0
7610,48818428,Customer_7609,308,Germany,Male,37,1,0.0,1,0,0,125425.36,1
7611,74200885,Customer_7610,650,Germany,Male,39,3,0.0,1,0,0,102464.44,1
7612,35131078,Customer_7611,800,Spain,Male,37,2,58828.85,3,1,0,137620.91,0
7613,81294715,Customer_7612,723,Spain,Male,56,5,21845.49,1,1,0,10609.84,1
7614,27823292,Customer_7613,334,France,Female,63,3,209437.15,1,1,1,112888.42,0
7615,80115537,Customer_7614,514,France,Male,58,8,0.0,1,1,1,46207.46,1
7616,52202676,Customer_7615,714,Germany,Female,39,6,0.0,2,1,0,158905.48,1
7617,32868450,Customer_7616,839,France,Female,34,3,99773.61,1,1,1,174589.36,0
7618,38909208,Customer_7617,461,Spain,Male,22,0,34533.17,1,1,0,151998.56,0
7619,33401122,Customer_7618,455,Spain,Female,63,1,0.0,1,0,0,188396.7,1
7620,52667424,Customer_7619,437,Germany,Male,72,0,76967.06,1,0,0,37312.73,1
7621,61968774,Customer_7620,793,France,Male,21,3,18742.93,1,0,1,51399.62,0
7622,50768871,Customer_7621,399,Spain,Male,25,3,0.0,2,1,1,145351.55,0
7623,15409613,Customer_7622,501,France,Female,30,0,61518.14,2,1,0,36030.63,0
7624,33075656,Customer_7623,374,France,Female,63,7,102489.08,2,0,1,106955.74,1
7625,18562631,Customer_7624,817,France,Female,30,5,215210.76,1,1,0,139904.42,0
7626,27044641,Customer_7625,336,France,Female,18,10,186480.73,1,0,1,49834.66,0
7627,98668146,Customer_7626,579,Germany,Male,37,9,61668.73,2,1,1,86302.57,0
7628,66454423,Customer_7627,385,Germany,Female,38,0,0.0,1,1,1,164041.43,1
7629,60850863,Customer_7628,524,France,Female,40,7,108838.03,2,1,1,78917.78,0
7630,67158251,Customer_7629,624,Germany,Female,47,10,0.0,2,1,1,141250.93,1
7631,21127924,Customer_7630,684,Spain,Female,31,8,0.0,1,1,1,191017.17,0
7632,30115650,Customer_7631,613,Spain,Female,19,7,77801.55,1,1,0,155067.92,0
7633,62005831,Customer_7632,535,Germany,Male,24,1,0.0,2,1,0,160922.27,1
7634,20301904,Customer_7633,454,Spain,Female,59,9,69078.56,2,1,0,69773.04,1
7635,21423275,Customer_7634,742,France,Female,55,9,106742.65,1,1,1,41922.87,0
7636,79328795,Customer_7635,674,France,Female,32,5,212101.01,1,1,1,150908.75,0
7637,54174674,Customer_7636,670,France,Male,71,10,0.0,2,1,0,94644.61,1
7638,80085514,Customer_7637,724,Germany,Male,48,5,17674.8,2,1,0,141777.19,1
7639,85919514,Customer_7638,421,Spain,Female,63,5,127584.84,1,0,0,68073.16,1
7640,58746752,Customer_7639,840,France,Female,63,8,59474.29,2,1,0,49625.64,1
7641,92461175,Customer_7640,806,France,Female,35,7,1316.12,2,1,1,105368.11,0
7642,58729268,Customer_7641,542,Germany,Female,51,6,141801.73,1,0,1,31948.28,1
7643,23074235,Customer_7642,412,France,Male,51,8,50579.2,1,1,0,117343.39,1
7644,22555940,Customer_7643,506,Spain,Female,43,9,0.0,1,1,0,56442.02,1
7645,97467688,Customer_7644,514,Spain,Male,54,7,65915.26,2,1,1,38428.26,0
7646,86125546,Customer_7645,836,France,Male,37,9,61279.85,2,1,0,101219.92,0
7647,69120832,Customer_7646,459,France,Male,23,4,0.0,2,1,0,122060.62,0
7648,43058763,Customer_7647,819,France,Male,20,5,0.0,2,1,1,160901.52,0
7649,92838877,Customer_7648,427,France,Male,43,7,0.0,2,1,1,64108.75,0
7650,30473027,Customer_7649,810,Spain,Female,70,6,50381.77,1,0,1,119193.97,0
7651,53477915,Customer_7650,812,Germany,Male,30,1,246748.64,1,0,0,120434.69,0
7652,48446320,Customer_7651,635,France,Female,51,5,92947.04,2,1,1,41633.49,0
7653,24588898,Customer_7652,359,Spain,Male,27,1,242524.73,1,1,1,13782.13,0
7654,22970573,Customer_7653,640,France,Female,53,7,39691.62,4,0,1,125220.52,1
7655,71014062,Customer_7654,802,France,Male,28,8,238225.82,1,0,1,112276.2,0
7656,33779831,Customer_7655,811,Germany,Female,43,7,0.0,2,0,0,189928.87,1
7657,77817348,Customer_7656,552,Germany,Female,64,9,0.0,2,1,1,123677.47,1
7658,46693076,Customer_7657,564,Germany,Male,39,7,0.0,1,0,1,48030.57,1
7659,91891960,Customer_7658,511,France,Male,71,4,151145.15,2,0,1,151308.05,0
7660,30125159,Customer_7659,417,Spain,Male,20,0,0.0,2,1,0,14134.41,0
7661,44670744,Customer_7660,660,France,Male,22,0,74486.09,1,1,0,143804.45,0
7662,33139947,Customer_7661,842,Germany,Male,27,10,0.0,1,1,1,164397.45,0
7663,44492840,Customer_7662,447,Spain,Male,31,8,191472.93,2,0,1,42348.27,0
7664,54521645,Customer_7663,763,Germany,Female,42,3,0.0,2,0,0,62179.48,1
7665,78789079,Customer_7664,352,France,Male,70,10,218488.94,2,1,1,28298.45,0
7666,74123984,Customer_7665,330,France,Male,31,2,172654.9,1,1,0,47436.38,0
7667,20344122,Customer_7666,796,Germany,Male,38,8,179442.44,1,1,1,57910.1,0
7668,52337262,Customer_7667,361,France,Male,20,2,183401.3,1,1,1,63176.17,0
7669,24273761,Customer_7668,528,Spain,Male,58,7,98470.53,3,1,1,96830.36,1
7670,99237109,Customer_7669,786,Spain,Female,49,0,25937.21,2,0,1,189548.34,0
7671,18148734,Customer_7670,492,Germany,Female,20,7,0.0,2,0,1,23940.74,1
7672,18025617,Customer_7671,465,France,Male,44,5,0.0,1,1,0,74772.34,0
7673,33159572,Customer_7672,322,Germany,Male,30,6,59376.49,2,0,0,51542.07,1
7674,56049163,Customer_7673,683,France,Male,42,0,0.0,1,0,0,153194.9,0
7675,61473086,Customer_7674,476,France,Female,34,4,0.0,1,0,0,187595.34,0
7676,46235720,Customer_7675,364,Spain,Male,62,1,0.0,1,1,0,92368.54,1
7677,75929730,Customer_7676,561,France,Female,21,6,0.0,2,1,0,181157.55,0
7678,27525053,Customer_7677,393,Germany,Female,52,0,185543.41,1,0,1,172886.98,1
7679,34204781,Customer_7678,767,Germany,Female,63,9,24659.65,1,1,1,77908.41,1
7680,12179298,Customer_7679,711,Germany,Male,18,1,0.0,2,0,1,29435.06,0
7681,62553272,Customer_7680,839,Germany,Female,69,5,170365.41,2,1,0,194219.05,1
7682,11492732,Customer_7681,839,Spain,Male,61,10,11879.52,1,1,0,163829.11,1
7683,79574063,Customer_7682,761,France,Male,33,4,105537.5,1,0,0,146568.48,0
7684,73117134,Customer_7683,576,Germany,Female,45,5,119098.89,2,0,1,93984.09,0
7685,73096419,Customer_7684,393,France,Female,56,10,139418.77,1,1,1,50065.63,1
7686,63500739,Customer_7685,323,Germany,Male,47,0,10884.55,1,1,0,73892.31,1
7687,92206018,Customer_7686,350,France,Male,61,6,223483.04,4,0,0,97318.35,1
7688,66227928,Customer_7687,429,Spain,Male,68,6,215274.3,2,1,1,129336.02,1
7689,82463270,Customer_7688,786,France,Female,38,7,213463.2,1,0,0,31484.26,0
7690,33339600,Customer_7689,417,France,Male,24,6,0.0,2,0,1,145938.45,0
7691,35125819,Customer_7690,351,France,Male,42,5,0.0,2,1,1,148210.09,0
7692,63520283,Customer_7691,815,France,Male,52,6,200507.92,1,1,1,197966.04,0
7693,75501496,Customer_7692,540,France,Female,62,3,240824.09,2,1,0,157949.75,1
7694,39567993,Customer_7693,530,France,Female,34,3,204240.61,2,0,0,198069.39,0
7695,52940930,Customer_7694,466,France,Male,70,10,30731.12,1,1,0,22121.62,1
7696,94412798,Customer_7695,822,Spain,Female,20,7,0.0,1,1,1,186448.98,0
7697,66105634,Customer_7696,491,France,Male,51,7,127632.52,1,0,0,161578.03,1
7698,12560176,Customer_7697,773,Germany,Female,42,1,0.0,2,0,1,117618.75,1
7699,16274486,Customer_7698,846,France,Female,57,4,0.0,2,1,1,77101.15,0
7700,97363320,Customer_7699,548,Spain,Male,34,2,3949.05,2,0,1,37463.67,0
7701,79228408,Customer_7700,686,France,Female,71,10,0.0,1,0,1,23049.47,1
7702,98182932,Customer_7701,313,Spain,Female,18,10,0.0,2,1,1,78389.53,0
7703,87902038,Customer_7702,730,Spain,Male,64,3,173926.82,2,1,1,87913.02,0
7704,96866494,Customer_7703,836,Spain,Male,46,4,139012.0,1,1,1,153939.24,0
7705,61091806,Customer_7704,407,France,Female,47,7,200883.67,3,1,0,58532.44,1
7706,87330022,Customer_7705,305,Spain,Male,35,1,175316.13,1,0,1,63045.93,0
7707,32546139,Customer_7706,324,France,Male,40,6,120663.31,2,0,0,45054.1,0
7708,42049886,Customer_7707,771,France,Male,42,2,60206.45,2,1,1,190736.4,0
7709,63911144,Customer_7708,434,France,Female,35,5,161425.9,2,1,1,38384.84,0
7710,89822870,Customer_7709,527,Spain,Female,18,7,57492.15,2,1,1,109761.21,0
7711,24076234,Customer_7710,485,France,Female,40,8,162239.78,1,1,1,78188.52,0
7712,32296414,Customer_7711,466,Germany,Male,40,1,38657.27,2,0,0,117898.27,1
7713,41452336,Customer_7712,391,France,Female,59,3,53792.66,1,1,1,11742.56,1
7714,40784812,Customer_7713,524,France,Male,44,3,107983.0,2,1,0,173549.14,0
7715,70998420,Customer_7714,809,France,Female,49,7,0.0,2,0,0,86601.99,1
7716,99481559,Customer_7715,496,France,Female,44,3,0.0,1,1,1,59571.24,0
7717,57942543,Customer_7716,741,Spain,Male,42,5,0.0,2,0,0,69445.41,0
7718,31446089,Customer_7717,679,Germany,Female,58,2,0.0,1,1,1,193880.61,1
7719,21031683,Customer_7718,739,Germany,Male,56,3,207184.46,2,0,1,80056.77,1
7720,37553730,Customer_7719,615,France,Male,74,5,35679.12,1,0,0,99361.02,1
7721,12599303,Customer_7720,504,France,Female,46,2,4678.61,1,1,0,174145.8,1
7722,79402057,Customer_7721,441,Germany,Male,19,1,0.0,1,1,0,199133.84,1
7723,19481010,Customer_7722,454,France,Female,51,1,0.0,1,1,0,194887.24,1
7724,81935469,Customer_7723,590,France,Male,40,5,159463.4,2,1,0,35566.72,0
7725,56072480,Customer_7724,522,Germany,Male,23,1,200581.35,1,1,1,115997.04,0
7726,41001044,Customer_7725,523,France,Female,66,0,151220.76,1,1,1,123764.81,0
7727,69370475,Customer_7726,503,France,Male,54,9,29918.11,4,1,1,158755.05,1
7728,83967131,Customer_7727,807,France,Female,53,10,198079.72,1,1,1,102093.68,0
7729,58327721,Customer_7728,654,Spain,Female,54,5,0.0,1,1,0,99557.87,1
7730,58951626,Customer_7729,791,France,Male,74,6,176637.34,2,0,0,78283.46,0
7731,12496089,Customer_7730,811,Spain,Male,57,1,130819.33,2,0,1,148832.19,0
7732,68042585,Customer_7731,640,France,Male,58,0,124293.14,1,0,0,134270.41,1
7733,96394936,Customer_7732,350,France,Female,60,0,186558.36,1,1,1,196990.74,1
7734,88958047,Customer_7733,831,France,Male,59,2,11987.73,2,1,1,121494.52,0
7735,41087115,Customer_7734,563,Germany,Female,58,1,103250.39,2,1,1,184595.42,1
7736,48064025,Customer_7735,506,France,Female,22,8,235435.05,2,0,0,193800.7,0
7737,89379437,Customer_7736,527,Spain,Male,40,8,4428.59,1,0,1,17074.87,0
7738,22168023,Customer_7737,348,France,Female,33,8,0.0,1,1,1,17175.19,0
7739,22729207,Customer_7738,665,France,Male,68,3,162489.37,2,0,0,196547.99,1
7740,87646867,Customer_7739,326,France,Male,51,4,227112.93,1,0,1,123897.55,1
7741,28561366,Customer_7740,697,Spain,Male,47,3,12435.87,1,1,0,63807.25,1
7742,61607925,Customer_7741,759,France,Female,47,1,202021.59,1,1,1,93883.63,0
7743,68675645,Customer_7742,532,Germany,Male,56,5,133312.51,2,1,1,94277.45,1
7744,94880047,Customer_7743,511,Germany,Female,61,5,62869.74,2,0,0,29769.03,1
7745,92459692,Customer_7744,670,Germany,Male,29,2,118285.29,2,0,1,183033.77,0
7746,64241998,Customer_7745,774,Spain,Female,74,3,230854.09,1,1,1,71039.65,0
7747,92746654,Customer_7746,352,Spain,Female,61,5,110410.41,1,1,1,114306.05,0
7748,18946637,Customer_7747,552,Spain,Female,29,1,35078.67,2,0,1,175211.59,0
7749,48880167,Customer_7748,477,France,Male,52,6,0.0,2,0,0,178995.19,1
7750,38003897,Customer_7749,306,Germany,Male,42,3,4568.37,2,1,0,45521.1,1
7751,94684151,Customer_7750,304,Germany,Male,39,7,0.0,2,1,1,42181.66,1
7752,80778104,Customer_7751,591,France,Male,67,8,137789.35,1,1,1,36230.59,0
7753,41467323,Customer_7752,720,Germany,Female,34,4,88225.3,1,1,1,54450.19,0
7754,36137351,Customer_7753,627,Germany,Male,65,3,0.0,2,0,1,70733.32,1
7755,83232555,Customer_7754,437,France,Male,54,5,0.0,1,0,0,148263.2,1
7756,84901379,Customer_7755,548,Germany,Female,64,0,0.0,2,0,0,38858.73,1
7757,58888036,Customer_7756,832,France,Male,60,2,58352.03,2,1,0,51232.23,0
7758,92647451,Customer_7757,761,France,Female,53,1,0.0,1,1,0,81755.93,1
7759,46142121,Customer_7758,366,France,Male,28,3,159840.96,2,1,0,14435.9,0
7760,49721244,Customer_7759,654,Spain,Male,74,6,6781.64,1,0,0,57877.37,1
7761,64139204,Customer_7760,644,France,Female,54,2,222417.45,2,0,0,98236.99,1
7762,83690842,Customer_7761,500,Germany,Male,38,5,164029.9,1,1,0,115762.24,1
7763,52465016,Customer_7762,500,France,Female,32,7,240675.86,1,1,1,130527.25,0
7764,31769837,Customer_7763,696,France,Male,24,7,0.0,2,1,0,84558.13,1
7765,94334295,Customer_7764,815,Spain,Male,35,5,91314.93,2,1,1,116885.47,0
7766,47823101,Customer_7765,476,France,Male,25,6,110075.99,2,1,0,173307.59,0
7767,97833742,Customer_7766,810,Spain,Male,68,4,2733.19,2,0,0,147849.25,1
7768,78298678,Customer_7767,762,France,Female,42,5,15250.08,3,0,1,119195.85,0
7769,11292487,Customer_7768,328,Germany,Male,53,8,0.0,2,0,1,157553.97,1
7770,26127164,Customer_7769,454,Spain,Female,63,5,0.0,2,0,1,65715.02,1
7771,13152178,Customer_7770,542,France,Female,72,3,72441.56,1,0,0,191803.23,1
7772,40219085,Customer_7771,667,France,Male,43,10,0.0,1,0,1,141039.15,0
7773,45194314,Customer_7772,424,France,Female,20,10,102118.87,1,0,0,137628.99,0
7774,38398873,Customer_7773,528,Germany,Male,52,9,88379.87,2,0,1,159214.57,1
7775,50391627,Customer_7774,351,Spain,Female,71,9,128933.67,1,0,0,10746.22,1
7776,95942202,Customer_7775,355,France,Male,38,4,233962.42,1,1,1,36858.12,0
7777,34092615,Customer_7776,539,France,Female,23,10,0.0,1,0,0,118904.35,0
7778,54545627,Customer_7777,646,Germany,Male,58,7,205231.55,1,1,0,125482.95,1
7779,76185664,Customer_7778,549,France,Male,53,9,195093.72,2,1,0,180434.95,1
7780,38578372,Customer_7779,511,Spain,Male,26,0,104945.0,1,0,0,111131.72,0
7781,82051808,Customer_7780,574,Germany,Male,18,1,0.0,2,1,0,60971.87,1
7782,38362524,Customer_7781,649,France,Female,47,0,0.0,2,0,1,102948.49,1
7783,80257541,Customer_7782,693,Spain,Male,26,10,14865.07,2,0,0,69948.2,0
7784,44054491,Customer_7783,597,France,Female,28,3,55547.0,1,1,1,139269.03,0
7785,25039115,Customer_7784,350,France,Male,35,0,0.0,2,1,0,126284.01,1
7786,35513263,Customer_7785,322,Germany,Male,44,8,0.0,1,1,0,45998.05,1
7787,52139624,Customer_7786,488,Spain,Male,64,8,206527.14,1,0,1,80533.98,0
7788,37100545,Customer_7787,412,Germany,Male,42,10,114848.62,1,0,1,138583.67,1
7789,13079510,Customer_7788,595,Spain,Female,65,6,161743.55,1,0,1,189406.13,0
7790,48422369,Customer_7789,685,France,Male,52,7,0.0,2,0,1,85188.49,1
7791,39230612,Customer_7790,438,Spain,Female,40,6,198710.85,1,1,0,147203.75,0
7792,71997163,Customer_7791,557,Spain,Male,47,7,0.0,2,0,1,90155.61,1
7793,85052067,Customer_7792,420,France,Male,26,5,0.0,2,0,1,82328.8,0
7794,31663615,Customer_7793,557,France,Male,73,0,26663.29,1,0,1,130286.13,1
7795,87264487,Customer_7794,508,Spain,Female,35,1,0.0,1,1,0,192475.15,0
7796,62247749,Customer_7795,301,Spain,Male,69,10,147514.12,2,1,1,71156.79,1
7797,47706682,Customer_7796,666,France,Female,54,0,0.0,1,0,0,94325.76,1
7798,76934302,Customer_7797,466,Germany,Male,34,0,0.0,1,1,1,20250.43,1
7799,26262436,Customer_7798,712,France,Male,45,8,128247.08,2,1,1,129610.36,0
7800,27741392,Customer_7799,668,France,Female,24,10,6142.29,1,1,0,81326.14,0
7801,44165932,Customer_7800,407,France,Female,53,4,120731.5,1,0,1,32739.32,0
7802,73896351,Customer_7801,788,Germany,Female,21,1,0.0,1,1,1,127759.24,0
7803,64777716,Customer_7802,312,France,Male,54,6,223130.75,2,0,0,139203.83,1
7804,66436071,Customer_7803,616,France,Female,29,0,68808.8,1,0,1,33483.27,0
7805,38464103,Customer_7804,742,France,Male,25,3,128308.4,2,1,1,123901.0,0
7806,37926889,Customer_7805,597,Spain,Female,30,6,1782.35,1,0,0,170363.17,0
7807,11765724,Customer_7806,607,Germany,Male,23,9,185975.04,1,0,1,112882.9,0
7808,63340811,Customer_7807,559,France,Female,68,1,41011.87,2,0,1,161349.64,1
7809,44536124,Customer_7808,333,Germany,Male,71,6,249695.42,2,0,0,103553.54,1
7810,99708885,Customer_7809,673,France,Female,70,0,73912.51,3,1,0,54137.42,1
7811,66471968,Customer_7810,824,France,Female,58,5,166693.9,1,0,0,39338.49,1
7812,56292414,Customer_7811,739,Spain,Female,31,7,240026.19,1,0,1,53762.98,0
7813,80589161,Customer_7812,332,Spain,Male,61,0,189321.17,2,0,1,131879.19,1
7814,84430042,Customer_7813,421,France,Male,61,8,88081.57,2,0,1,65448.96,0
7815,26758358,Customer_7814,758,Spain,Female,31,10,0.0,2,1,1,113898.64,0
7816,72898678,Customer_7815,693,France,Female,65,3,53956.53,2,0,0,162703.83,1
7817,12416212,Customer_7816,501,Spain,Female,74,8,0.0,2,0,1,28756.33,1
7818,79160525,Customer_7817,434,Spain,Male,39,5,0.0,1,1,1,32279.56,0
7819,21267140,Customer_7818,554,Germany,Male,51,10,89868.05,2,0,1,149936.04,1
7820,17958509,Customer_7819,317,France,Male,67,6,207986.4,2,0,0,15723.22,1
7821,45643253,Customer_7820,349,Spain,Female,32,8,118660.3,1,1,1,49319.8,0
7822,91462119,Customer_7821,341,Spain,Male,74,1,215518.76,1,0,1,92085.16,1
7823,33803650,Customer_7822,754,France,Male,35,2,54426.75,1,0,0,193808.52,0
7824,25094436,Customer_7823,325,France,Female,73,4,0.0,1,0,1,109557.69,1
7825,36020085,Customer_7824,604,Germany,Male,31,9,133732.39,1,0,1,37077.61,0
7826,38105955,Customer_7825,454,France,Female,60,7,0.0,1,0,1,120874.69,1
7827,24735680,Customer_7826,716,Germany,Male,47,2,0.0,2,0,1,81516.53,1
7828,71409390,Customer_7827,370,France,Male,39,9,26667.72,2,1,1,21054.04,0
7829,30254221,Customer_7828,801,Germany,Male,43,6,73511.58,1,1,1,105742.66,0
7830,40081544,Customer_7829,346,France,Male,30,4,0.0,2,1,0,130798.04,0
7831,61311120,Customer_7830,766,Germany,Female,56,4,0.0,1,0,1,192483.89,1
7832,50565422,Customer_7831,381,Spain,Male,74,7,0.0,1,1,1,147844.63,1
7833,31794081,Customer_7832,316,France,Male,51,9,11647.28,2,1,0,158308.62,1
7834,45022437,Customer_7833,321,Spain,Male,33,5,237908.84,2,1,1,183265.63,0
7835,94076623,Customer_7834,730,Spain,Female,56,9,0.0,2,1,1,71463.39,0
7836,91289946,Customer_7835,489,France,Female,42,7,169974.65,2,0,0,117442.0,0
7837,41012057,Customer_7836,529,France,Male,70,0,201866.89,1,1,1,194549.63,1
7838,38828973,Customer_7837,753,Spain,Male,33,8,104910.83,1,1,0,115048.66,0
7839,23992994,Customer_7838,444,Spain,Male,47,6,109991.04,1,1,1,34819.24,0
7840,25802583,Customer_7839,605,France,Female,46,5,12906.83,1,1,1,192054.68,0
7841,63767335,Customer_7840,464,Germany,Male,68,6,0.0,2,0,1,77040.59,1
7842,22287746,Customer_7841,335,France,Male,24,0,234347.49,2,1,0,57905.74,0
7843,84024713,Customer_7842,847,France,Female,53,9,92937.09,2,0,0,129794.77,1
7844,17284812,Customer_7843,506,Spain,Male,64,9,224427.09,2,0,0,76975.76,1
7845,29763652,Customer_7844,766,France,Female,38,10,175522.23,2,0,1,88149.28,0
7846,92143434,Customer_7845,536,France,Male,46,6,221333.54,1,0,1,50979.64,0
7847,84680019,Customer_7846,777,Spain,Female,34,2,49771.24,2,1,0,17189.38,0
7848,76787929,Customer_7847,394,France,Male,41,6,167512.34,2,1,0,23850.78,0
7849,88720151,Customer_7848,597,France,Male,72,3,25760.13,2,0,1,62629.22,1
7850,64623130,Customer_7849,505,Spain,Male,38,5,122361.05,1,1,0,90340.29,0
7851,68807616,Customer_7850,846,Spain,Male,29,8,181340.96,2,0,0,167046.99,0
7852,79562019,Customer_7851,485,Germany,Female,51,1,0.0,1,1,0,50725.36,1
7853,60847954,Customer_7852,725,Spain,Male,44,5,239730.67,1,0,0,134326.76,0
7854,63025642,Customer_7853,572,France,Male,62,5,0.0,2,0,0,185940.57,1
7855,55639327,Customer_7854,520,France,Female,20,10,112439.77,2,0,0,87217.97,0
7856,89641868,Customer_7855,684,Germany,Male,69,5,221608.4,2,0,1,195983.28,1
7857,66512578,Customer_7856,655,France,Female,58,3,215188.8,1,1,0,131120.62,1
7858,33340213,Customer_7857,563,France,Female,65,4,229276.21,1,1,0,191836.28,1
7859,57015439,Customer_7858,330,Germany,Male,41,3,167779.81,1,0,0,66041.81,1
7860,67143957,Customer_7859,340,Spain,Female,43,1,165832.47,1,0,1,134452.6,0
7861,35296411,Customer_7860,629,Spain,Female,37,7,58202.46,1,0,1,40178.96,0
7862,83420657,Customer_7861,330,France,Female,65,8,0.0,1,1,0,183550.75,1
7863,17527991,Customer_7862,633,France,Male,22,2,155757.68,1,1,0,74166.07,0
7864,14351456,Customer_7863,789,France,Male,48,5,86425.3,1,1,0,40138.44,1
7865,23649812,Customer_7864,734,Spain,Female,32,8,241680.75,1,0,0,110572.02,0
7866,47430473,Customer_7865,682,France,Female,54,7,122064.94,2,0,1,41795.13,0
7867,82475613,Customer_7866,450,France,Male,72,0,181118.59,4,0,0,63211.38,1
7868,78537019,Customer_7867,662,France,Male,56,0,166825.69,2,0,0,82501.37,1
7869,12596351,Customer_7868,401,Spain,Female,20,0,3622.62,1,0,0,37910.68,0
7870,80042216,Customer_7869,803,Spain,Female,40,5,114726.55,1,0,1,17666.03,0
7871,83156698,Customer_7870,349,France,Female,19,10,0.0,2,1,0,81232.43,0
7872,42946111,Customer_7871,598,France,Female,45,0,249978.93,2,0,0,49381.45,0
7873,62290887,Customer_7872,567,France,Male,27,7,39429.18,2,0,1,137562.61,0
7874,12553781,Customer_7873,340,France,Female,57,8,170805.76,2,1,1,10042.2,0
7875,62723349,Customer_7874,402,Spain,Male,48,10,109717.26,1,1,1,133071.81,1
7876,16283708,Customer_7875,693,France,Male,35,6,118158.27,3,1,0,113240.71,1
7877,60658248,Customer_7876,628,Spain,Male,66,10,40427.14,2,1,0,109428.07,1
7878,26764175,Customer_7877,389,Germany,Female,60,4,133000.78,1,1,0,106459.52,1
7879,79974289,Customer_7878,377,Germany,Male,53,2,12415.41,1,1,0,113027.45,1
7880,31297434,Customer_7879,667,Germany,Male,38,10,104112.31,2,0,1,106251.21,1
7881,72443205,Customer_7880,664,France,Male,33,5,101974.25,1,1,1,94809.35,0
7882,48116556,Customer_7881,520,France,Male,51,3,44206.72,1,1,0,74564.36,1
7883,31816947,Customer_7882,311,France,Male,63,7,249415.15,2,1,0,78989.75,1
7884,11129228,Customer_7883,315,Spain,Male,65,4,178393.51,2,0,1,28434.89,1
7885,80164831,Customer_7884,383,France,Male,62,8,0.0,2,0,0,84908.46,1
7886,73862917,Customer_7885,330,France,Male,19,8,185880.1,1,0,1,103170.3,0
7887,72443289,Customer_7886,606,France,Female,74,0,123985.41,2,1,1,155028.53,1
